Imagem,Status,Score,IoU,Total_Janelas,Tempo_s,True_Box,Pred_Box
AFN8443_sedan_20240725164743980_jpg.rf.54224b68f82f92fd42266407a99eed37.jpg,incorreto,0.1614760642628298,0.0,33,0.2458963394165039,"(55, 90, 99, 106)","(32, 0, 160, 64)"
PXJ-8271--4-_jpg.rf.c1fb820f0218bfdf4b9c67803aefd5d9.jpg,correto,1.3322777055836723,0.5828993055555556,482,3.7289605140686035,"(140, 237, 298, 305)","(128, 224, 320, 320)"
OXI-8882-3-_jpg.rf.304c909b815506cf8d64df83b92e41b3.jpg,correto,1.678814674206861,0.8681065212832879,1532,12.305389404296875,"(204, 291, 391, 383)","(192, 288, 384, 384)"
960_jpg.rf.e0f93bd0eadf2c2e585927c2d3d9bb89.jpg,incorreto,1.6052503077846039,0.0,1532,11.855571985244751,"(348, 219, 383, 246)","(320, 160, 416, 208)"
765_jpg.rf.38242c93b9fee0a2676cf3e9d213e7ef.jpg,incorreto,0.34583180306420847,0.0031034078931959246,1532,12.10193920135498,"(270, 367, 341, 428)","(288, 288, 448, 368)"
200_jpg.rf.e03edcd046eb670200c8866d6c0b28c8.jpg,incorreto,0.04282392799494189,0.0,1532,11.939293622970581,"(352, 366, 419, 408)","(0, 224, 192, 320)"
treino-287-_jpg.rf.085049e7e8088a0a14a3861ca7535366.jpg,correto,1.1265414034349925,0.7172271791352093,1532,12.092788696289062,"(270, 390, 394, 445)","(256, 384, 384, 448)"
284_jpg.rf.ea8f4a17f03521787c562c02aecf5bb3.jpg,nao_detectado,-999999.0,0.0,1532,12.099408388137817,"(198, 308, 241, 339)",
LSJ-7104_jpg.rf.cdfd7df0740496e520dd1ddab834b7b7.jpg,correto,1.3480594676426287,0.7508693937547055,1532,11.86999249458313,"(231, 282, 418, 409)","(224, 288, 448, 400)"
OXI-8882-8-_jpg.rf.32395b1a3a4bf62acfce358c5d86e99c.jpg,correto,1.6684261314323656,0.7260841836734694,1532,11.739150047302246,"(240, 332, 447, 420)","(224, 320, 448, 432)"
LRK-7301-3-_jpg.rf.79f4b95e41858ea549d31889e241c206.jpg,correto,1.4119341842838344,0.6973607823873532,1532,11.53687310218811,"(218, 442, 468, 615)","(224, 480, 480, 608)"
treino-6-_jpg.rf.8fc5727ca05cc99b21029227013160f4.jpg,correto,1.8767393656984823,0.7820185244330885,1532,11.463170766830444,"(234, 301, 411, 386)","(224, 288, 416, 384)"
PGR-8325-2-_jpg.rf.bae131caee192dfe0ee45a1e6bc7ced2.jpg,correto,1.189750837858492,0.5220330170284674,1532,11.486598014831543,"(165, 344, 496, 528)","(160, 384, 416, 512)"
KRY-2202-2-_jpg.rf.c83039bf0b2cb10e59cea7a456b8b244.jpg,incorreto,0.5821922222048931,0.39008613987623225,1532,11.627970695495605,"(131, 438, 528, 600)","(288, 480, 512, 592)"
LVD-4828_jpg.rf.9d2c5c60c46401de727af493459aa2a1.jpg,incorreto,0.3867409476977267,0.4683286193514438,482,3.719312906265259,"(116, 115, 205, 222)","(96, 128, 256, 208)"
492_jpg.rf.c7b51aeb25e8c73c399cd72fae329191.jpg,incorreto,0.09955530885917241,0.0,1532,11.827033519744873,"(342, 315, 401, 345)","(0, 320, 224, 432)"
174_jpg.rf.830d6007298a3ac923ccaf6df4d2610e.jpg,incorreto,0.5134875841636399,0.0,1532,11.837065696716309,"(444, 294, 490, 322)","(224, 256, 384, 336)"
treino-94-_jpg.rf.6a366a8e94cb8d305eab124fadbd2084.jpg,correto,1.3542762079311639,0.6724782067247821,1532,11.8311767578125,"(254, 441, 372, 493)","(256, 448, 352, 496)"
AXR0525_sedan_20240727064135228_jpg.rf.1775b5083922ee08ad862d9c870a614a.jpg,incorreto,0.03367468249367045,0.035970052083333336,27,0.2061600685119629,"(53, 99, 92, 116)","(0, 32, 192, 128)"
PXK-0480-4-_jpg.rf.ee1b6911a111f312aee5c81f293227ad.jpg,correto,1.614434170094766,0.763923144849426,1532,11.560155391693115,"(199, 313, 466, 436)","(224, 320, 448, 432)"
545_jpg.rf.d292197ebf7156038d4139dda30fbc91.jpg,correto,1.31311067429878,0.62890625,1532,11.581692218780518,"(341, 388, 410, 430)","(320, 384, 416, 432)"
124_jpg.rf.29c85209c603266fbca3315c6da018c7.jpg,incorreto,0.013163039582658798,0.0,1532,11.989665031433105,"(358, 346, 426, 381)","(0, 576, 96, 624)"
822_jpg.rf.f7ac3650c2dee93d2b8f49ba43b9a2c4.jpg,incorreto,0.8193760887197966,0.0,1532,11.927960634231567,"(217, 302, 285, 368)","(192, 96, 288, 144)"
KYU-3725_jpg.rf.b7aef720bd311f286e693400df50cff7.jpg,correto,1.0688548539228515,0.6346666666666667,1532,11.86760425567627,"(230, 428, 468, 620)","(224, 480, 480, 608)"
LRL-9445_jpg.rf.2cdbc408541c718da376b4ec540fdde4.jpg,correto,1.391513509503683,0.7798607391537226,1532,11.57118010520935,"(206, 371, 414, 506)","(192, 384, 416, 496)"
KVW-6586_JPG.rf.08f6cacec46a32dd652473d05316f71d.jpg,correto,0.580193717522543,0.5687685146000846,482,3.8564162254333496,"(128, 141, 296, 299)","(96, 160, 352, 288)"
356_jpg.rf.8ba38bb6d8d3fdaf452fa5aa337fb3ec.jpg,incorreto,0.3070540975448428,0.0,1532,11.7048978805542,"(368, 397, 416, 425)","(32, 160, 224, 256)"
993_jpg.rf.7cb0a8a2d46df318eef01edcdb20ebe3.jpg,correto,1.0910270088832257,0.6012884753042234,1532,11.804224967956543,"(213, 218, 283, 280)","(192, 224, 288, 272)"
LLW-1768_jpg.rf.36555490bf730bff552b55b2d60acbd4.jpg,incorreto,0.8173038396611304,0.436702806122449,482,3.694031000137329,"(190, 142, 322, 225)","(128, 128, 352, 240)"
HGO-8556_jpg.rf.7dd91c658a107faf36002e2f1c64c149.jpg,incorreto,0.6635870425456373,0.41423948220064727,482,3.6795172691345215,"(80, 93, 389, 289)","(160, 160, 384, 272)"
EUL-0433_jpg.rf.5c75ac1b0e25e824ed63d3f9e43301a9.jpg,correto,0.6912924890263373,0.595059326979187,1532,11.79295039176941,"(201, 219, 440, 425)","(192, 288, 448, 416)"
treino-340-_jpg.rf.d38f688210da847124c567032c57bc59.jpg,correto,1.8976032986598206,0.6328125,1532,12.183486700057983,"(265, 433, 400, 493)","(256, 416, 416, 496)"
698_jpg.rf.507a6ba85490011c31534983c9a2aa79.jpg,incorreto,0.18369430137873732,0.0,1532,11.69636058807373,"(265, 178, 333, 228)","(320, 0, 448, 64)"
DSQ-6618_jpg.rf.03cd3a008be51149cea5336d83e69c0b.jpg,correto,0.9810244601785972,0.8549332083430982,482,3.6363415718078613,"(91, 230, 225, 287)","(96, 224, 224, 288)"
KXK-5970-2-_jpg.rf.600da943646d07582b12cf90b3146d53.jpg,incorreto,1.1975657486528202,0.3859054079517618,1532,11.769336938858032,"(127, 367, 493, 599)","(224, 448, 480, 576)"
LRL-9445_jpg.rf.879255b6bed511c1009beba3b0437bbe.jpg,correto,0.6853993731791236,0.59245960502693,482,3.7149670124053955,"(138, 247, 263, 322)","(128, 256, 288, 336)"
590_jpg.rf.98184690557d249ef8cb7db0d0f4e0af.jpg,incorreto,0.1301432117523057,0.023162841796875,1532,11.842195987701416,"(430, 393, 463, 416)","(352, 320, 608, 448)"
579_jpg.rf.485737f0ea648ee36af67e20034cf249.jpg,incorreto,0.16852244136390604,0.0015194015895278168,1532,11.72345519065857,"(359, 383, 411, 412)","(256, 256, 512, 384)"
LMD-8307_jpg.rf.2064d767d5a3f9cf078b2872134b4caf.jpg,incorreto,0.9029673846824421,0.48175182481751827,482,3.5902206897735596,"(104, 166, 236, 293)","(0, 160, 256, 288)"
KRY-2202--2-_jpg.rf.ba7ba042b8f0faaf6728633564b17117.jpg,correto,1.063697426251422,0.7868303571428571,482,3.5963916778564453,"(108, 290, 318, 384)","(96, 288, 320, 400)"
ASA2243_motorcycle_20240725130242029_jpg.rf.1e657a1d2d95b2cba5e89e8b6cf0ce0a.jpg,nao_detectado,-999999.0,0.0,17,0.12534332275390625,"(8, 114, 42, 146)",
576_jpg.rf.1a5f0f71cee3e44a684d6907c4ee0e4e.jpg,incorreto,0.25602808550027867,0.0,1532,11.698604583740234,"(337, 383, 394, 417)","(192, 160, 448, 288)"
LPL-7565_JPG.rf.5f6ab0bb5e59db1f908ea0e1dd189a50.jpg,nao_detectado,-999999.0,0.0,482,3.9357824325561523,"(94, 98, 312, 312)",
161_jpg.rf.2d8fabdf5003a978bc736298923b3ac4.jpg,incorreto,0.2992003467695985,0.4583333333333333,1532,11.921974658966064,"(343, 260, 409, 292)","(320, 256, 416, 304)"
FOC0880_sedan_20240727130220875_jpg.rf.7e70c8444fc79dadc60a7e9a86af7696.jpg,incorreto,0.6113293877887288,0.0,37,0.2852189540863037,"(54, 140, 99, 156)","(32, 0, 192, 80)"
317_jpg.rf.72bd36f032a523ed6cf6c2578f003d7f.jpg,incorreto,0.3191954918265144,0.140380859375,1532,11.61014199256897,"(451, 308, 497, 333)","(416, 288, 544, 352)"
91_jpg.rf.f0dfe0ac1c05cdf2adbed2fb70923c35.jpg,incorreto,0.5291379923238236,0.0,1532,11.740165710449219,"(472, 297, 504, 317)","(320, 192, 448, 256)"
449_jpg.rf.7497ffd56036fd2097b7cff82bd911ae.jpg,incorreto,0.4288587112596717,0.0,1532,11.484403371810913,"(380, 362, 435, 400)","(416, 224, 544, 288)"
treino-72-_jpg.rf.25625c0cc1042161069aed679d05e48d.jpg,correto,1.4348193226173453,0.7725752508361204,1532,11.620423078536987,"(263, 390, 351, 434)","(256, 384, 352, 432)"
336_jpg.rf.18c7a95b47cddec452030b3a87a3d6d5.jpg,incorreto,0.34184539584260376,0.0,1532,11.611538648605347,"(434, 318, 481, 348)","(0, 64, 192, 160)"
209_jpg.rf.d701781655bc81d9dc59fd4cf75fa54d.jpg,correto,0.6926474617427599,0.762987012987013,1532,11.596452236175537,"(234, 316, 314, 367)","(224, 320, 320, 368)"
treino-233-_jpg.rf.fc7653915b3958797d1c878fedb30184.jpg,correto,0.8627894641771651,0.6942295723303992,1532,11.530143022537231,"(281, 374, 434, 445)","(288, 384, 416, 448)"
928_jpg.rf.3fb2feffb4ce848212e25b77876adc7c.jpg,incorreto,0.10415886416446385,0.0,1532,11.53357720375061,"(488, 401, 519, 459)","(352, 320, 448, 368)"
1089_jpg.rf.97886eaf878c209ed112b02d8d12ec5f.jpg,incorreto,0.10626260635815055,0.0,1532,11.480432748794556,"(434, 310, 461, 331)","(288, 160, 512, 272)"
KRF-8133_jpg.rf.4995b7bbacf26948c894346c0b086026.jpg,correto,1.3627303717266313,0.7043736242702651,1532,11.372972249984741,"(90, 164, 326, 327)","(64, 192, 320, 320)"
KXF-1868_jpg.rf.dc7a587938dbf7c2b7725cabf8417b53.jpg,correto,0.9210531892680313,0.6296997083899116,1532,11.527537107467651,"(270, 303, 491, 486)","(256, 320, 512, 448)"
674_jpg.rf.315921a16f1c4c7109aac9b96c4c0fd3.jpg,incorreto,0.8889691757694932,0.0,1532,11.566890001296997,"(129, 416, 187, 505)","(256, 352, 384, 416)"
KND-5908_jpg.rf.59f1391873dd7433dc492e2fdc2fc85f.jpg,correto,0.8829865057908372,0.5603006491288008,1532,11.35008716583252,"(83, 379, 293, 564)","(64, 448, 288, 560)"
1027_jpg.rf.889b663e22b4297e1576e46b2ae3ab01.jpg,incorreto,0.719233548325744,0.0,1532,11.596097707748413,"(212, 362, 289, 435)","(192, 96, 288, 144)"
ALE-8602_jpg.rf.514f30c88b0da6b9a179bd6899f638fa.jpg,correto,0.7232405439522845,0.5965361967440249,482,3.526914596557617,"(71, 289, 180, 383)","(32, 288, 192, 368)"
505_jpg.rf.97ac2e673ec1110317dad51e5bfa1339.jpg,incorreto,0.22410741811375523,0.0,1532,11.485679626464844,"(348, 346, 409, 384)","(288, 256, 384, 304)"
EZV-8086_jpg.rf.d9381261992fb45b3a907f86de8f1e62.jpg,incorreto,0.21981783028387503,0.4093691199688561,1532,11.576170682907104,"(306, 209, 489, 428)","(320, 288, 544, 400)"
EUC-8989_jpg.rf.340f556223faa9f3dba04ff9db159c41.jpg,correto,1.6527118050348042,0.6755555555555556,1532,11.540345191955566,"(111, 347, 321, 504)","(96, 384, 320, 496)"
treino-193-_jpg.rf.71a2b2ed5fd8e765516f0f9e70bcf8cd.jpg,correto,0.8936167298929837,0.5610651974288338,1532,11.517635107040405,"(295, 401, 399, 453)","(288, 384, 416, 448)"
KWQ-5088--2-_jpg.rf.dcc58c505a17a19c118c5e6499d2a625.jpg,correto,0.7861639412608031,0.6462518968133536,482,3.5789952278137207,"(94, 281, 330, 372)","(96, 256, 352, 384)"
LSG-7882_jpg.rf.4772a7e84d38e31c6329ddd2e7de8b29.jpg,incorreto,1.0857266129734469,0.0,1532,11.625082015991211,"(116, 180, 414, 399)","(160, 32, 320, 112)"
treino-48-_jpg.rf.e54ce1a46f245f557dfef6369e4fea0c.jpg,correto,1.5871888936895098,0.6514756944444444,1532,11.612190008163452,"(223, 430, 375, 509)","(192, 416, 384, 512)"
1064_jpg.rf.a67834172d9406c420abe6cfc62acf91.jpg,correto,0.2831460906889698,0.5848901999344477,1532,11.473184823989868,"(227, 270, 310, 331)","(224, 288, 320, 336)"
430_jpg.rf.c3d9185b6397640091c2f0336fe1465a.jpg,incorreto,0.47947861776751,0.0,1532,11.771726608276367,"(453, 299, 483, 319)","(448, 192, 544, 240)"
211_jpg.rf.b7ea5e324b14cb841d0c06c6599d2759.jpg,incorreto,0.662864327334645,0.478515625,1532,11.57429838180542,"(326, 384, 389, 419)","(320, 384, 416, 432)"
LQG-4815_jpg.rf.56341c9b1d14d9cdfb488e7e1ce4f1d3.jpg,correto,1.229432544755237,0.6026938196816395,1532,11.578089952468872,"(185, 431, 355, 576)","(128, 448, 352, 560)"
treino-435-_jpg.rf.0c7a4142d9b977fe1f3f62650521eabe.jpg,incorreto,1.0401852493104977,0.0,1532,11.751344442367554,"(252, 418, 366, 473)","(192, 96, 352, 176)"
treino-341-_jpg.rf.28f80bb66a07e4e30e9c81f1bf4df18d.jpg,incorreto,0.6532505791027997,0.0,1532,11.89531421661377,"(287, 414, 367, 454)","(224, 192, 416, 288)"
KVT-6195_jpg.rf.8059daa88666ee2ae6fbc5929ee2a68e.jpg,incorreto,1.0966611973162235,0.15448053907271447,482,3.6949915885925293,"(74, 183, 257, 346)","(96, 192, 192, 240)"
PXK-0457--6-_jpg.rf.6ae2a2c744399231961660c8e7b77c8f.jpg,incorreto,1.0770272575304016,0.4814453125,482,3.6196086406707764,"(96, 251, 249, 309)","(64, 224, 256, 320)"
927_jpg.rf.27d8b3c0c846d839e40022da042ce9a7.jpg,correto,0.7304180705725608,0.5704584040747029,1532,11.865321636199951,"(186, 221, 249, 280)","(160, 224, 256, 272)"
LQK-6420_jpg.rf.f8ea6c58721127bd78d72b54c9ef8b58.jpg,correto,1.2277708998652725,0.6360248447204969,1532,11.554093599319458,"(190, 351, 400, 489)","(192, 384, 384, 480)"
treino-390-_jpg.rf.77db107d83490381ef99638f0c390b15.jpg,correto,1.8613194328871696,0.7892878163625662,1532,11.78690218925476,"(245, 385, 405, 457)","(256, 384, 416, 464)"
417_jpg.rf.59ea29ecb417fe1981d1c6dd9581cbed.jpg,correto,1.3890494624759233,0.7334933973589436,1532,11.845573902130127,"(173, 315, 251, 367)","(160, 320, 256, 368)"
KXQ-4386_JPG_jpg.rf.5238999ece432e2f4607d00041daa5ca.jpg,nao_detectado,-999999.0,0.0,1532,11.770628929138184,"(268, 107, 593, 557)",
PXJ-8256_jpg.rf.0d871520b1b36061dafac4d8907f202f.jpg,correto,1.4651696772054459,0.8534707981009636,1532,11.807748317718506,"(201, 417, 471, 540)","(192, 416, 448, 544)"
treino-300-_jpg.rf.718ffb41e8e9e7be3825e0d1b0a4572b.jpg,correto,0.8070169678897628,0.5013477088948787,1532,11.692051410675049,"(267, 504, 413, 564)","(320, 512, 416, 560)"
401_jpg.rf.a97a60ea43bb4810f04fbbb12c98d838.jpg,incorreto,0.2549061094931343,0.05683992346938776,1532,11.929402589797974,"(254, 326, 300, 357)","(192, 256, 416, 368)"
treino-261-_jpg.rf.c6aa6366c05fca91387386879970c469.jpg,correto,0.571192800354917,0.6126126126126126,1532,12.18567967414856,"(276, 493, 395, 546)","(256, 480, 384, 544)"
KXM-0416_jpg.rf.4d01eab80b78114122dbede8c593aad6.jpg,correto,2.150485212427371,0.8432321152856408,1532,12.085801362991333,"(181, 435, 449, 580)","(192, 448, 448, 576)"
PXJ-8264--4-_jpg.rf.84888a7847277ccef7943ca61c7b3e3f.jpg,nao_detectado,-999999.0,0.0,482,3.7040538787841797,"(185, 250, 298, 307)",
PXJ-8256-2-_jpg.rf.62fb3facba34b463d361b33fd1aa4020.jpg,incorreto,1.1563091466086335,0.0,1532,11.71399450302124,"(277, 354, 435, 479)","(0, 352, 128, 416)"
891_jpg.rf.fa397866b0bc80267258ac1f8eca2361.jpg,nao_detectado,-999999.0,0.0,1532,11.995596885681152,"(351, 384, 393, 426)",
720_jpg.rf.3860e7e5b7660fe939e0718b4f3469d8.jpg,incorreto,0.3077065930070718,0.0,1532,11.78263545036316,"(264, 202, 329, 257)","(352, 224, 448, 272)"
79_jpg.rf.53d2c3a280253ae84d005d1c8d4c9ccb.jpg,nao_detectado,-999999.0,0.0,1532,11.836702108383179,"(309, 374, 373, 410)",
LQG-1985_jpg.rf.ba49c636aa57bf413028b8fd23bd6265.jpg,correto,1.1483572721752733,0.5922388059701492,1532,11.81111216545105,"(260, 328, 508, 540)","(256, 384, 512, 512)"
treino-47-_jpg.rf.e21aceeeaeb739a80fde75bb7991d9f0.jpg,correto,1.1558178837776318,0.6479190101237345,1532,11.625333786010742,"(286, 509, 413, 565)","(288, 512, 384, 560)"
KQR-5958_jpg.rf.fd981007d8e669bbd21068bd52d9105d.jpg,correto,0.9853397831580383,0.6441215658904892,482,3.6865594387054443,"(109, 235, 250, 328)","(96, 256, 256, 336)"
906_jpg.rf.81b9e89b8228cafebedf1d75bf4a3e3b.jpg,incorreto,0.1943765165961101,0.0,1532,11.890053510665894,"(208, 183, 268, 254)","(256, 64, 480, 176)"
treino-67-_jpg.rf.9cdfa17b9a0c01341468104887dd2d54.jpg,correto,2.145628270023941,0.8732096354166666,1532,11.78229284286499,"(228, 321, 413, 408)","(224, 320, 416, 416)"
treino-376-_jpg.rf.f736ae2c0599ec88e0407610052b9102.jpg,correto,1.1482165105759181,0.7201210287443268,1532,11.54930329322815,"(248, 358, 390, 428)","(224, 352, 384, 432)"
794_jpg.rf.b4b7c1ae173b5eb9540950e2741906b4.jpg,incorreto,0.27659410470443613,0.002098085496984002,1532,11.755267143249512,"(432, 398, 478, 452)","(288, 320, 448, 400)"
LRN-0207--3-_jpg.rf.d7b6b9e823df70ae7e9205ff23c466e1.jpg,correto,1.2586287029408965,0.7038126839040881,482,3.6096415519714355,"(183, 304, 338, 397)","(192, 320, 352, 400)"
1068_jpg.rf.e8fa45109200758f06763affe2cb7e22.jpg,incorreto,0.3494201912505508,0.05258148941232453,1532,11.464994668960571,"(249, 451, 317, 523)","(224, 384, 384, 464)"
377_jpg.rf.6649c4dd24e63c6795a21a9e28c60e00.jpg,incorreto,0.8544570698218176,0.0,1532,11.654356479644775,"(413, 293, 465, 322)","(352, 192, 512, 272)"
AZY7172_motorcycle_20240729172334351_jpg.rf.3f73e6d03a7cf6205d20506d80cc42ae.jpg,nao_detectado,-999999.0,0.0,33,0.26021599769592285,"(12, 77, 61, 113)",
